customer_id,last_txn_date,activity_status
C8652,2024-04-04,Active
C8653,2024-08-16,Active
C8654,2024-09-27,Dormant
C8655,2023-12-12,Active
C8656,2025-01-12,Dormant
C8657,2024-01-01,Dormant
C8658,2024-01-04,Dormant
C8659,2025-04-13,Active
C8660,2025-01-08,Dormant
C8661,2025-08-18,Active
C8662,2024-01-25,Active
C8663,2024-02-25,Dormant
C8664,2024-03-06,Dormant
C8665,2024-07-31,Dormant
C8666,2023-11-29,Dormant
C8667,2024-05-07,Dormant
C8668,2025-05-10,Active
C8669,2025-06-10,Dormant
C8670,2025-08-22,Active
C8671,2024-02-04,Dormant
C8672,2024-02-02,Dormant
C8673,2024-03-21,Dormant
C8674,2024-11-18,Dormant
C8675,2024-04-05,Dormant
C8676,2025-05-21,Active
C8677,2025-06-30,Dormant
C8678,2024-08-21,Active
C8679,2024-11-07,Dormant
C8680,2024-11-05,Dormant
C8681,2025-07-27,Dormant
C8682,2024-01-16,Dormant
C8683,2024-12-05,Active
C8684,2025-04-14,Active
C8685,2023-10-25,Dormant
C8686,2024-03-29,Dormant
C8687,2025-01-05,Dormant
C8688,2025-06-21,Active
C8689,2023-11-04,Dormant
C8690,2025-01-05,Dormant
C8691,2025-02-14,Active
C8692,2024-03-10,Active
C8693,2024-10-24,Dormant
C8694,2024-04-21,Active
C8695,2024-12-20,Active
C8696,2024-09-04,Dormant
C8697,2025-04-15,Active
C8698,2024-11-17,Active
C8699,2023-11-05,Dormant
C8700,2024-07-05,Active
C8701,2024-02-17,Active
C8702,2025-05-30,Dormant
C8703,2025-06-14,Active
C8704,2025-07-22,Dormant
C8705,2024-08-19,Active
C8706,2024-01-01,Active
C8707,2023-12-04,Dormant
C8708,2025-05-25,Active
C8709,2024-04-03,Active
C8710,2025-05-23,Dormant
C8711,2025-06-09,Dormant
C8712,2024-12-04,Dormant
C8713,2024-06-15,Dormant
C8714,2025-05-10,Dormant
C8715,2023-11-13,Dormant
C8716,2024-10-29,Dormant
C8717,2024-10-15,Dormant
C8718,2023-10-27,Active
C8719,2024-05-13,Active
C8720,2023-11-21,Active
C8721,2024-03-13,Dormant
C8722,2025-08-06,Active
C8723,2024-11-29,Dormant
C8724,2025-05-26,Dormant
C8725,2024-01-22,Dormant
C8726,2024-07-29,Active
C8727,2024-05-05,Dormant
C8728,2024-05-02,Active
C8729,2025-09-03,Active
C8730,2024-10-24,Active
C8731,2024-09-22,Dormant
C8732,2024-10-09,Active
C8733,2024-07-29,Active
C8734,2024-12-09,Dormant
C8735,2025-03-22,Dormant
C8736,2024-05-15,Dormant
C8737,2025-06-30,Active
C8738,2025-07-27,Dormant
C8739,2024-07-15,Dormant
C8740,2024-06-25,Active
C8741,2024-11-22,Dormant
C8742,2024-07-17,Dormant
C8743,2025-06-05,Dormant
C8744,2024-12-31,Dormant
C8745,2024-01-07,Dormant
C8746,2023-12-13,Active
C8747,2025-05-29,Active
C8748,2023-11-12,Dormant
C8749,2024-10-07,Active
C8750,2024-08-11,Dormant
C8751,2023-11-16,Active
C8752,2024-12-20,Dormant
C8753,2023-12-10,Dormant
C8754,2024-07-26,Active
C8755,2024-03-29,Dormant
C8756,2023-12-07,Active
C8757,2024-10-16,Active
C8758,2025-03-22,Dormant
C8759,2024-05-03,Active
C8760,2025-04-08,Dormant
C8761,2024-08-28,Dormant
C8762,2024-11-07,Active
C8763,2024-09-02,Dormant
C8764,2024-07-05,Dormant
C8765,2025-06-08,Active
C8766,2025-03-30,Active
C8767,2024-12-21,Active
C8768,2023-11-26,Dormant
C8769,2024-10-07,Active
C8770,2023-11-01,Dormant
C8771,2023-11-27,Active
C8772,2025-04-05,Dormant
C8773,2024-09-18,Dormant
C8774,2025-09-01,Active
C8775,2024-12-13,Active
C8776,2025-01-31,Dormant
C8777,2025-04-20,Active
C8778,2024-11-25,Dormant
C8779,2025-08-09,Active
C8780,2025-01-15,Active
C8781,2025-02-09,Active
C8782,2024-12-11,Active
C8783,2025-08-08,Dormant
C8784,2024-12-27,Dormant
C8785,2024-10-28,Active
C8786,2025-07-31,Dormant
C8787,2025-08-12,Active
C8788,2024-07-08,Active
C8789,2024-03-05,Dormant
C8790,2024-09-13,Active
C8791,2024-11-18,Dormant
C8792,2025-08-29,Active
C8793,2025-01-11,Active
C8794,2024-01-03,Active
C8795,2023-11-04,Dormant
C8796,2024-04-24,Dormant
C8797,2025-05-18,Active
C8798,2023-11-29,Dormant
C8799,2024-02-29,Active
C8800,2024-01-03,Dormant
C8801,2024-01-16,Dormant
C8802,2025-01-05,Dormant
C8803,2024-04-29,Dormant
C8804,2024-11-03,Dormant
C8805,2024-04-15,Dormant
C8806,2025-06-18,Active
C8807,2024-08-02,Active
C8808,2024-01-05,Active
C8809,2025-04-10,Active
C8810,2024-04-06,Active
C8811,2024-02-27,Active
C8812,2025-05-28,Dormant
C8813,2025-06-20,Dormant
C8814,2025-03-27,Active
C8815,2024-07-25,Active
C8816,2023-11-10,Active
C8817,2025-03-24,Dormant
C8818,2023-11-07,Dormant
C8819,2025-05-20,Active
C8820,2024-08-25,Dormant
C8821,2024-10-15,Active
C8822,2024-12-28,Dormant
C8823,2024-06-14,Dormant
C8824,2025-03-30,Active
C8825,2025-02-09,Dormant
C8826,2025-08-24,Dormant
C8827,2025-08-15,Active
C8828,2024-09-23,Active
C8829,2025-08-04,Active
C8830,2024-03-10,Active
C8831,2023-11-30,Dormant
C8832,2023-11-05,Active
C8833,2024-11-07,Dormant
C8834,2024-05-31,Dormant
C8835,2024-06-09,Active
C8836,2024-11-12,Dormant
C8837,2025-05-13,Active
C8838,2024-05-12,Dormant
C8839,2025-02-02,Dormant
C8840,2024-06-26,Dormant
C8841,2025-08-07,Active
C8842,2025-04-04,Dormant
C8843,2025-07-28,Active
C8844,2024-10-23,Active
C8845,2025-07-13,Dormant
C8846,2024-06-28,Dormant
C8847,2024-07-12,Active
C8848,2025-09-11,Dormant
C8849,2023-10-29,Active
C8850,2024-12-09,Active
C8851,2024-08-23,Active
C8852,2024-05-30,Dormant
C8853,2025-02-05,Active
C8854,2024-08-21,Active
C8855,2024-01-02,Active
C8856,2024-08-01,Dormant
C8857,2024-04-05,Active
C8858,2025-06-14,Dormant
C8859,2024-04-11,Active
C8860,2025-06-20,Dormant
C8861,2025-05-30,Active
C8862,2025-06-15,Dormant
C8863,2023-11-14,Active
C8864,2024-01-08,Dormant
C8865,2024-08-11,Active
C8866,2025-03-07,Dormant
C8867,2024-05-12,Dormant
C8868,2025-04-24,Dormant
C8869,2025-09-14,Active
C8870,2025-09-06,Active
C8871,2024-01-19,Active
C8872,2023-11-06,Dormant
C8873,2024-10-10,Dormant
C8874,2024-10-06,Active
C8875,2024-01-13,Dormant
C8876,2025-08-24,Active
C8877,2025-02-18,Active
C8878,2024-09-02,Active
C8879,2025-01-13,Dormant
C8880,2025-07-06,Dormant
C8881,2024-01-27,Dormant
C8882,2025-01-25,Dormant
C8883,2024-01-28,Dormant
C8884,2024-09-10,Active
C8885,2025-06-16,Dormant
C8886,2023-12-11,Dormant
C8887,2025-04-10,Dormant
C8888,2024-11-12,Dormant
C8889,2023-11-10,Dormant
C8890,2024-06-12,Dormant
C8891,2024-03-15,Active
C8892,2024-09-18,Active
C8893,2023-10-24,Dormant
C8894,2025-01-16,Active
C8895,2024-02-13,Dormant
C8896,2024-02-03,Active
C8897,2025-03-05,Dormant
C8898,2025-03-30,Dormant
C8899,2024-04-07,Dormant
C8900,2024-08-27,Dormant
C8901,2025-05-05,Active
C8902,2024-10-09,Dormant
C8903,2024-09-18,Active
C8904,2025-01-05,Active
C8905,2024-07-15,Dormant
C8906,2024-04-09,Dormant
C8907,2025-03-14,Dormant
C8908,2024-08-18,Active
C8909,2024-07-22,Dormant
C8910,2024-08-18,Active
C8911,2023-11-17,Active
C8912,2024-05-30,Active
C8913,2024-04-25,Dormant
C8914,2024-11-02,Dormant
C8915,2024-09-11,Active
C8916,2023-11-04,Dormant
C8917,2025-04-14,Active
C8918,2025-01-25,Active
C8919,2024-01-21,Dormant
C8920,2024-06-23,Active
C8921,2024-07-11,Active
C8922,2023-12-25,Dormant
C8923,2025-02-08,Dormant
C8924,2025-02-10,Active
C8925,2024-08-15,Dormant
C8926,2025-05-14,Dormant
C8927,2025-06-25,Dormant
C8928,2024-06-09,Active
C8929,2023-11-28,Dormant
C8930,2024-02-08,Active
C8931,2023-12-31,Active
C8932,2024-06-21,Dormant
C8933,2025-07-22,Dormant
C8934,2025-02-27,Active
C8935,2025-08-24,Dormant
C8936,2025-03-22,Active
C8937,2025-06-28,Dormant
C8938,2025-02-19,Dormant
C8939,2025-08-21,Dormant
C8940,2025-09-18,Dormant
C8941,2024-02-13,Dormant
C8942,2024-10-24,Active
C8943,2024-08-20,Active
C8944,2025-08-06,Dormant
C8945,2025-06-13,Active
C8946,2025-04-18,Dormant
C8947,2024-04-08,Dormant
C8948,2023-11-29,Active
C8949,2023-10-24,Dormant
C8950,2024-03-12,Dormant
C8951,2024-05-30,Dormant
C8952,2024-04-24,Active
C8953,2024-11-02,Active
C8954,2025-07-04,Dormant
C8955,2025-01-12,Active
C8956,2024-11-26,Dormant
C8957,2025-05-05,Dormant
C8958,2024-07-04,Active
C8959,2025-07-13,Active
C8960,2024-05-29,Dormant
C8961,2024-07-16,Dormant
C8962,2024-02-16,Active
C8963,2025-03-27,Dormant
C8964,2024-06-13,Dormant
C8965,2024-09-24,Dormant
C8966,2024-05-07,Dormant
C8967,2025-09-13,Dormant
C8968,2025-06-12,Dormant
C8969,2023-11-28,Active
C8970,2024-07-29,Dormant
C8971,2023-10-27,Active
C8972,2024-11-25,Active
C8973,2024-09-09,Dormant
C8974,2025-01-19,Active
C8975,2024-10-03,Dormant
C8976,2024-11-30,Dormant
C8977,2024-12-08,Active
C8978,2024-07-10,Dormant
C8979,2024-01-07,Active
C8980,2024-07-25,Active
C8981,2024-08-05,Dormant
C8982,2024-02-09,Dormant
C8983,2025-07-28,Dormant
C8984,2025-05-04,Dormant
C8985,2024-08-03,Active
C8986,2024-04-02,Dormant
C8987,2024-04-18,Active
C8988,2023-11-09,Dormant
C8989,2025-07-26,Active
C8990,2025-09-02,Active
C8991,2025-09-14,Dormant
C8992,2024-07-25,Dormant
C8993,2025-06-18,Active
C8994,2024-04-04,Dormant
C8995,2025-02-08,Dormant
C8996,2025-06-27,Active
C8997,2024-08-08,Active
C8998,2024-07-17,Dormant
C8999,2024-05-27,Active
C9000,2024-06-12,Dormant
C9001,2024-10-22,Active
C9002,2024-07-30,Dormant
C9003,2025-02-26,Active
C9004,2025-08-24,Dormant
C9005,2024-12-15,Dormant
C9006,2025-09-11,Active
C9007,2025-08-05,Dormant
C9008,2024-03-10,Dormant
C9009,2025-06-29,Dormant
C9010,2024-12-18,Dormant
C9011,2024-10-06,Dormant
C9012,2024-05-14,Active
C9013,2024-02-21,Active
C9014,2025-01-29,Active
C9015,2024-09-04,Active
C9016,2024-05-28,Dormant
C9017,2025-08-14,Dormant
C9018,2025-07-07,Dormant
C9019,2025-09-13,Dormant
C9020,2024-11-05,Dormant
C9021,2024-04-18,Dormant
C9022,2024-05-20,Dormant
C9023,2025-06-24,Active
C9024,2024-08-23,Active
C9025,2024-02-22,Dormant
C9026,2025-06-30,Active
C9027,2024-06-05,Dormant
C9028,2025-08-15,Active
C9029,2025-01-08,Active
C9030,2025-08-05,Dormant
C9031,2024-11-17,Dormant
C9032,2024-02-27,Dormant
C9033,2024-07-28,Dormant
C9034,2025-09-14,Active
C9035,2024-10-12,Dormant
C9036,2025-06-01,Active
C9037,2024-03-11,Dormant
C9038,2024-04-21,Dormant
C9039,2024-02-28,Active
C9040,2024-08-16,Dormant
C9041,2025-06-19,Active
C9042,2024-02-28,Dormant
C9043,2025-08-07,Dormant
C9044,2024-01-17,Active
C9045,2024-03-25,Dormant
C9046,2025-02-09,Dormant
C9047,2024-10-31,Dormant
C9048,2025-02-23,Dormant
C9049,2024-06-11,Dormant
C9050,2025-01-07,Dormant
C9051,2025-03-20,Active
C9052,2025-04-14,Dormant
C9053,2025-09-17,Active
C9054,2025-02-03,Dormant
C9055,2024-11-14,Dormant
C9056,2024-01-24,Dormant
C9057,2025-05-01,Dormant
C9058,2024-07-17,Dormant
C9059,2024-08-06,Dormant
C9060,2024-07-05,Active
C9061,2025-03-10,Dormant
C9062,2024-02-03,Active
C9063,2024-11-26,Active
C9064,2024-09-16,Active
C9065,2024-05-16,Active
C9066,2025-01-13,Dormant
C9067,2023-11-30,Active
C9068,2024-10-19,Active
C9069,2024-11-27,Active
C9070,2023-11-08,Active
C9071,2024-02-05,Active
C9072,2025-03-26,Active
C9073,2024-12-19,Active
C9074,2025-07-26,Dormant
C9075,2024-12-27,Active
C9076,2025-01-20,Active
C9077,2023-11-14,Active
C9078,2025-08-26,Active
C9079,2023-11-19,Dormant
C9080,2024-09-30,Active
C9081,2024-02-19,Dormant
C9082,2024-03-01,Dormant
C9083,2024-09-30,Dormant
C9084,2025-05-26,Dormant
C9085,2024-01-09,Active
C9086,2023-12-29,Active
C9087,2023-11-29,Dormant
C9088,2024-05-26,Dormant
C9089,2024-03-04,Dormant
C9090,2023-11-19,Active
C9091,2024-11-03,Active
C9092,2023-12-08,Dormant
C9093,2025-06-16,Dormant
C9094,2024-05-17,Dormant
C9095,2025-01-30,Active
C9096,2025-03-06,Dormant
C9097,2024-02-10,Dormant
C9098,2024-02-12,Dormant
C9099,2024-12-27,Dormant
C9100,2024-03-29,Active
C9101,2024-06-22,Active
C9102,2025-07-22,Dormant
C9103,2025-04-09,Active
C9104,2024-09-04,Dormant
C9105,2025-08-29,Active
C9106,2025-04-22,Active
C9107,2025-04-16,Active
C9108,2025-06-08,Dormant
C9109,2024-06-07,Dormant
C9110,2024-03-08,Active
C9111,2024-09-15,Active
C9112,2024-04-23,Active
C9113,2024-09-22,Dormant
C9114,2024-08-17,Active
C9115,2023-10-24,Dormant
C9116,2024-10-23,Active
C9117,2024-08-11,Dormant
C9118,2025-02-22,Active
C9119,2024-05-22,Dormant
C9120,2025-03-19,Active
C9121,2025-04-01,Dormant
C9122,2023-11-08,Dormant
C9123,2024-09-23,Active
C9124,2025-09-01,Dormant
C9125,2024-02-07,Dormant
C9126,2024-11-26,Active
C9127,2023-11-16,Dormant
C9128,2024-06-21,Active
C9129,2023-11-27,Dormant
C9130,2025-06-04,Active
C9131,2025-07-07,Dormant
C9132,2025-01-05,Dormant
C9133,2024-01-19,Dormant
C9134,2024-12-12,Active
C9135,2023-11-27,Active
C9136,2025-09-17,Active
C9137,2025-09-21,Active
C9138,2025-04-05,Dormant
C9139,2025-08-18,Dormant
C9140,2025-05-01,Active
C9141,2025-06-01,Active
C9142,2024-11-20,Active
C9143,2024-05-19,Active
C9144,2024-12-17,Active
C9145,2025-03-11,Active
C9146,2025-01-14,Dormant
C9147,2024-11-22,Dormant
C9148,2025-09-13,Dormant
C9149,2024-12-01,Dormant
C9150,2024-12-26,Dormant
C9151,2024-01-26,Active
C9152,2023-11-19,Active
C9153,2025-06-27,Active
C9154,2025-04-14,Dormant
C9155,2024-08-11,Dormant
C9156,2025-07-30,Dormant
C9157,2023-12-04,Active
C9158,2023-11-30,Dormant
C9159,2024-05-11,Dormant
C9160,2024-04-16,Active
C9161,2023-10-28,Dormant
C9162,2023-12-27,Active
C9163,2024-02-07,Active
C9164,2024-02-11,Active
C9165,2024-07-16,Active
C9166,2024-03-08,Dormant
C9167,2023-11-19,Active
C9168,2025-01-21,Active
C9169,2024-07-20,Dormant
C9170,2024-08-25,Dormant
C9171,2024-02-28,Active
C9172,2025-05-28,Active
C9173,2024-02-19,Active
C9174,2024-12-13,Dormant
C9175,2025-02-26,Dormant
C9176,2025-06-02,Active
C9177,2024-11-01,Dormant
C9178,2024-10-14,Active
C9179,2024-07-19,Dormant
C9180,2025-01-09,Dormant
C9181,2024-02-19,Active
C9182,2024-01-16,Active
C9183,2024-01-29,Dormant
C9184,2024-09-23,Dormant
C9185,2025-07-21,Dormant
C9186,2023-11-29,Dormant
C9187,2024-10-29,Active
C9188,2024-08-20,Active
C9189,2025-09-08,Dormant
C9190,2024-08-06,Active
C9191,2024-05-17,Active
C9192,2024-01-20,Dormant
C9193,2024-01-20,Active
C9194,2025-03-11,Active
C9195,2024-03-14,Dormant
C9196,2025-03-24,Dormant
C9197,2025-04-21,Active
C9198,2024-09-04,Active
C9199,2025-02-12,Active
C9200,2025-03-09,Dormant
C9201,2025-02-28,Dormant
C9202,2025-08-11,Active
C9203,2024-11-23,Active
C9204,2025-02-28,Dormant
C9205,2024-01-21,Dormant
C9206,2024-07-10,Dormant
C9207,2025-04-14,Dormant
C9208,2024-10-10,Dormant
C9209,2024-07-04,Dormant
C9210,2025-01-28,Dormant
C9211,2024-12-07,Active
C9212,2025-07-13,Active
C9213,2025-07-07,Dormant
C9214,2025-09-20,Dormant
C9215,2025-02-23,Active
C9216,2024-05-14,Dormant
C9217,2024-12-05,Dormant
C9218,2024-01-22,Active
C9219,2025-06-12,Dormant
C9220,2024-04-30,Active
C9221,2024-02-29,Active
C9222,2025-08-14,Active
C9223,2024-08-04,Dormant
C9224,2025-09-05,Active
C9225,2024-10-23,Active
C9226,2025-07-13,Active
C9227,2024-11-05,Active
C9228,2024-06-22,Active
C9229,2024-05-21,Active
C9230,2024-01-13,Active
C9231,2023-12-07,Dormant
C9232,2025-05-18,Dormant
C9233,2023-11-14,Active
C9234,2025-03-27,Dormant
C9235,2024-04-04,Dormant
C9236,2025-01-31,Dormant
C9237,2024-10-31,Active
C9238,2025-03-07,Active
C9239,2024-07-08,Active
C9240,2024-11-18,Active
C9241,2024-07-14,Dormant
C9242,2024-07-22,Dormant
C9243,2025-07-20,Active
C9244,2025-02-13,Dormant
C9245,2024-05-08,Active
C9246,2023-12-28,Dormant
C9247,2025-03-13,Active
C9248,2024-04-26,Active
C9249,2025-09-08,Active
C9250,2025-08-09,Dormant
C9251,2025-04-11,Active
C9252,2025-08-16,Dormant
C9253,2023-12-10,Active
C9254,2025-08-16,Active
C9255,2025-06-14,Dormant
C9256,2024-05-10,Active
C9257,2024-08-08,Dormant
C9258,2024-09-22,Dormant
C9259,2025-04-13,Dormant
C9260,2025-04-08,Dormant
C9261,2025-01-18,Active
C9262,2025-01-09,Dormant
C9263,2023-12-04,Dormant
C9264,2025-06-22,Active
C9265,2025-01-13,Dormant
C9266,2024-03-29,Dormant
C9267,2025-07-30,Dormant
C9268,2024-02-18,Active
C9269,2025-09-17,Dormant
C9270,2024-08-16,Active
C9271,2025-03-11,Active
C9272,2023-10-23,Active
C9273,2025-02-24,Active
C9274,2024-11-11,Active
C9275,2024-10-04,Dormant
C9276,2025-08-08,Active
C9277,2025-04-03,Active
C9278,2025-02-17,Active
C9279,2025-06-20,Dormant
C9280,2024-09-07,Active
C9281,2023-12-24,Active
C9282,2024-04-26,Dormant
C9283,2024-10-29,Active
C9284,2024-11-24,Dormant
C9285,2025-07-19,Active
C9286,2023-11-03,Active
C9287,2023-12-17,Active
C9288,2023-11-25,Active
C9289,2024-01-31,Dormant
C9290,2025-08-10,Dormant
C9291,2025-05-18,Dormant
C9292,2025-06-17,Dormant
C9293,2024-05-18,Active
C9294,2025-03-06,Dormant
C9295,2024-11-23,Active
C9296,2024-08-19,Active
C9297,2025-05-18,Dormant
C9298,2024-11-26,Active
C9299,2025-05-18,Active
C9300,2025-04-01,Active
C9301,2025-02-18,Dormant
C9302,2025-07-07,Dormant
C9303,2025-08-30,Active
C9304,2023-10-27,Dormant
C9305,2024-06-27,Dormant
C9306,2024-10-02,Dormant
C9307,2024-06-11,Active
C9308,2023-12-29,Dormant
C9309,2025-05-20,Active
C9310,2023-11-15,Dormant
C9311,2024-05-07,Dormant
C9312,2024-05-02,Dormant
C9313,2024-11-14,Dormant
C9314,2023-12-05,Active
C9315,2025-08-16,Dormant
C9316,2024-12-16,Dormant
C9317,2024-07-24,Active
C9318,2024-01-02,Active
C9319,2024-10-21,Active
C9320,2024-07-15,Active
C9321,2025-08-08,Active
C9322,2025-06-19,Active
C9323,2025-07-12,Dormant
C9324,2023-11-07,Active
C9325,2025-01-27,Active
C9326,2024-11-09,Dormant
C9327,2025-06-27,Dormant
C9328,2025-02-15,Dormant
C9329,2025-07-07,Active
C9330,2024-07-29,Dormant
C9331,2025-07-13,Active
C9332,2024-06-23,Active
C9333,2024-02-20,Dormant
C9334,2024-06-08,Active
C9335,2025-05-14,Active
C9336,2025-01-04,Dormant
C9337,2024-03-12,Active
C9338,2025-08-27,Dormant
C9339,2024-02-29,Active
C9340,2025-04-18,Active
C9341,2024-02-15,Active
C9342,2023-12-21,Dormant
C9343,2024-06-19,Active
C9344,2023-12-01,Dormant
C9345,2023-12-27,Active
C9346,2025-02-17,Active
C9347,2024-05-26,Active
C9348,2025-07-09,Active
C9349,2024-02-14,Dormant
C9350,2024-11-19,Active
C9351,2024-05-14,Active
C9352,2023-12-05,Active
C9353,2024-10-01,Active
C9354,2024-05-11,Active
C9355,2025-06-19,Dormant
C9356,2024-04-15,Dormant
C9357,2023-12-19,Active
C9358,2024-05-13,Active
C9359,2024-04-22,Active
C9360,2024-02-14,Active
C9361,2025-04-26,Active
C9362,2024-09-24,Dormant
C9363,2024-12-05,Active
C9364,2025-05-02,Dormant
C9365,2025-07-01,Active
C9366,2025-07-17,Dormant
C9367,2025-03-29,Dormant
C9368,2024-06-20,Active
C9369,2023-10-30,Active
C9370,2025-09-17,Active
C9371,2025-02-24,Dormant
C9372,2024-01-30,Active
C9373,2025-04-15,Active
C9374,2024-05-24,Active
C9375,2025-05-21,Active
C9376,2023-11-07,Active
C9377,2025-01-18,Dormant
C9378,2024-10-04,Active
C9379,2023-12-01,Dormant
C9380,2024-02-03,Dormant
C9381,2024-06-17,Dormant
C9382,2025-03-24,Active
C9383,2023-11-06,Active
C9384,2024-12-13,Dormant
C9385,2024-04-29,Dormant
C9386,2025-01-04,Active
C9387,2023-11-07,Dormant
C9388,2024-04-29,Active
C9389,2025-06-14,Dormant
C9390,2024-09-26,Active
C9391,2024-01-14,Active
C9392,2025-07-11,Active
C9393,2024-03-04,Active
C9394,2025-02-23,Dormant
C9395,2024-12-15,Active
C9396,2025-07-06,Dormant
C9397,2024-12-29,Active
C9398,2024-08-03,Active
C9399,2024-09-25,Dormant
C9400,2024-07-26,Active
C9401,2024-02-23,Active
C9402,2025-05-31,Active
C9403,2025-02-15,Active
C9404,2024-07-01,Dormant
C9405,2023-11-06,Active
C9406,2025-02-07,Dormant
C9407,2024-11-26,Active
C9408,2023-11-18,Active
C9409,2025-07-07,Active
C9410,2024-05-14,Active
C9411,2024-10-26,Dormant
C9412,2024-01-31,Active
C9413,2024-08-26,Dormant
C9414,2023-11-13,Active
C9415,2024-10-10,Dormant
C9416,2025-01-26,Dormant
C9417,2025-01-01,Dormant
C9418,2025-05-03,Dormant
C9419,2025-06-29,Dormant
C9420,2025-03-29,Active
C9421,2024-10-26,Active
C9422,2024-10-25,Dormant
C9423,2023-12-12,Active
C9424,2025-03-18,Active
C9425,2023-10-23,Dormant
C9426,2023-12-28,Dormant
C9427,2025-07-02,Dormant
C9428,2024-12-06,Dormant
C9429,2024-09-27,Dormant
C9430,2025-07-15,Active
C9431,2024-01-14,Active
C9432,2025-02-23,Dormant
C9433,2025-08-12,Active
C9434,2025-03-17,Active
C9435,2024-10-01,Dormant
C9436,2023-12-29,Active
C9437,2024-01-20,Dormant
C9438,2023-12-26,Dormant
C9439,2023-12-05,Dormant
C9440,2025-09-11,Active
C9441,2023-11-15,Dormant
C9442,2024-04-26,Active
C9443,2024-09-04,Active
C9444,2023-11-16,Active
C9445,2024-11-22,Dormant
C9446,2025-04-16,Dormant
C9447,2025-08-05,Dormant
C9448,2025-05-20,Dormant
C9449,2024-04-22,Dormant
C9450,2025-07-03,Dormant
C9451,2025-05-02,Dormant
C9452,2025-09-01,Dormant
C9453,2025-02-18,Dormant
C9454,2024-10-07,Dormant
C9455,2025-08-31,Dormant
C9456,2025-09-19,Dormant
C9457,2025-05-23,Active
C9458,2025-02-16,Dormant
C9459,2024-10-20,Active
C9460,2025-03-26,Dormant
C9461,2023-12-05,Active
C9462,2024-05-19,Active
C9463,2024-08-18,Active
C9464,2024-11-30,Dormant
C9465,2025-05-16,Active
C9466,2024-10-03,Active
C9467,2024-09-24,Dormant
C9468,2025-04-05,Dormant
C9469,2024-12-11,Active
C9470,2023-11-04,Dormant
C9471,2024-02-21,Dormant
C9472,2025-03-23,Active
C9473,2025-04-24,Active
C9474,2024-04-02,Dormant
C9475,2025-06-16,Dormant
C9476,2025-05-24,Active
C9477,2024-11-30,Active
C9478,2024-07-11,Active
C9479,2024-06-17,Dormant
C9480,2025-01-27,Dormant
C9481,2025-03-20,Active
C9482,2025-03-05,Dormant
C9483,2025-09-07,Active
C9484,2025-02-23,Dormant
C9485,2025-08-07,Dormant
C9486,2025-06-18,Active
C9487,2025-08-02,Dormant
C9488,2025-06-24,Dormant
C9489,2025-02-20,Dormant
C9490,2025-02-27,Dormant
C9491,2025-08-31,Dormant
C9492,2024-02-29,Active
C9493,2025-03-19,Dormant
C9494,2025-04-28,Dormant
C9495,2024-02-10,Dormant
C9496,2025-01-09,Dormant
C9497,2024-09-03,Active
C9498,2024-06-04,Active
C9499,2024-10-09,Active
C9500,2024-08-22,Active
C9501,2025-01-09,Active
C9502,2023-12-16,Dormant
C9503,2024-09-05,Active
C9504,2025-01-22,Dormant
C9505,2024-08-09,Dormant
C9506,2024-04-30,Dormant
C9507,2025-07-22,Active
C9508,2025-05-12,Dormant
C9509,2025-06-08,Active
C9510,2023-12-11,Dormant
C9511,2023-11-07,Dormant
C9512,2024-01-06,Dormant
C9513,2024-03-21,Dormant
C9514,2024-03-12,Active
C9515,2024-12-23,Active
C9516,2025-01-11,Active
C9517,2024-07-25,Active
C9518,2024-06-18,Dormant
C9519,2025-07-24,Active
C9520,2025-09-20,Active
C9521,2023-12-13,Active
C9522,2024-01-05,Dormant
C9523,2025-03-17,Dormant
C9524,2025-01-16,Dormant
C9525,2023-12-04,Active
C9526,2025-01-25,Active
C9527,2024-09-03,Active
C9528,2024-09-20,Dormant
C9529,2023-11-12,Dormant
C9530,2025-06-27,Active
C9531,2024-07-19,Active
C9532,2024-09-24,Dormant
C9533,2023-12-05,Dormant
C9534,2024-02-15,Dormant
C9535,2024-09-13,Dormant
C9536,2024-02-09,Active
C9537,2023-11-15,Active
C9538,2025-08-11,Dormant
C9539,2024-09-19,Dormant
C9540,2024-11-03,Dormant
C9541,2024-02-19,Active
C9542,2024-09-27,Dormant
C9543,2024-03-25,Dormant
C9544,2025-01-20,Dormant
C9545,2024-09-14,Dormant
C9546,2024-07-28,Dormant
C9547,2024-01-12,Dormant
C9548,2024-05-09,Dormant
C9549,2024-08-02,Dormant
C9550,2025-02-19,Active
C9551,2024-09-25,Dormant
C9552,2025-04-15,Dormant
C9553,2025-09-07,Dormant
C9554,2024-10-27,Dormant
C9555,2024-08-13,Dormant
C9556,2025-03-14,Active
C9557,2025-09-20,Dormant
C9558,2024-06-18,Dormant
C9559,2024-05-14,Dormant
C9560,2024-02-16,Dormant
C9561,2024-03-17,Dormant
C9562,2024-04-19,Dormant
C9563,2025-01-05,Active
C9564,2024-06-14,Dormant
C9565,2024-01-26,Dormant
C9566,2025-08-10,Dormant
C9567,2023-11-03,Dormant
C9568,2024-05-18,Active
C9569,2025-03-04,Dormant
C9570,2024-10-24,Active
C9571,2023-11-04,Dormant
C9572,2025-01-24,Dormant
C9573,2025-02-14,Active
C9574,2025-01-20,Active
C9575,2025-07-16,Active
C9576,2024-06-21,Dormant
C9577,2024-10-15,Dormant
C9578,2024-02-04,Active
C9579,2025-02-13,Active
