customer_id,entity_type,customer_name,jurisdiction,industry,account_open_date,last_kyc_review_date,risk_rating
C5163,INDIVIDUAL,Jade Almeida,EU,Logistics,2026-03-13,2026-03-25,Low
C5164,INDIVIDUAL,James Almeida,EU,Consulting,2026-03-14,2026-03-27,Low
C5165,LEGAL_ENTITY,Oakridge Advisors GmbH,EU,Hospitality,2026-03-19,2026-03-12,Low
C5166,INDIVIDUAL,Jasper Almeida,UK,Healthcare,2026-03-22,2026-03-11,Low
C5167,INDIVIDUAL,Julia Almeida,UK,Hospitality,2026-03-27,2026-03-12,Low
C5168,INDIVIDUAL,Julian Almeida,US,Shipping,2026-03-16,2026-03-23,Low
C5169,LEGAL_ENTITY,Pioneer Advisors Ltd,UK,Asset Management,2026-03-12,2026-03-19,High
C5170,INDIVIDUAL,Kara Almeida,EU,Technology,2026-03-24,2026-03-13,Medium
C5171,LEGAL_ENTITY,PrimeArc Advisors SA,EU,Wholesale Trade,2026-03-10,2026-04-02,Medium
C5172,LEGAL_ENTITY,Quarry Advisors GmbH,EU,Telecom,2026-03-17,2026-03-19,High
C5173,INDIVIDUAL,Kevin Almeida,UK,Technology,2026-03-26,2026-03-24,Medium
C5174,LEGAL_ENTITY,Redwood Advisors LLP,UK,Healthcare,2026-03-24,2026-04-07,Low
C5175,INDIVIDUAL,Lena Almeida,US,Retail,2026-03-13,2026-03-18,Low
C5176,INDIVIDUAL,Leon Almeida,Offshore,Asset Management,2026-03-31,2026-03-19,Medium
C5177,LEGAL_ENTITY,Riverstone Advisors LLP,UK,Hospitality,2026-03-24,2026-03-30,Low
C5178,INDIVIDUAL,Liam Almeida,UK,Agribusiness,2026-04-01,2026-03-29,Medium
C5179,INDIVIDUAL,Lila Almeida,UK,Technology,2026-03-26,2026-04-04,Low
C5180,LEGAL_ENTITY,Rosemont Advisors Corp,US,Logistics,2026-03-22,2026-03-20,Low
C5181,LEGAL_ENTITY,Sable Advisors BV,EU,Media,2026-03-31,2026-04-04,Low
C5182,INDIVIDUAL,Lucas Almeida,UK,Private Investment,2026-03-23,2026-03-21,Low
C5183,INDIVIDUAL,Mason Almeida,EU,Education,2026-03-28,2026-03-18,Medium
C5184,LEGAL_ENTITY,Silvergate Advisors LLP,UK,Manufacturing,2026-04-08,2026-03-27,Low
C5185,LEGAL_ENTITY,Stonebridge Advisors SA,EU,Software,2026-04-08,2026-03-16,Low
C5186,LEGAL_ENTITY,Summit Advisors LLP,UK,Logistics,2026-04-04,2026-04-06,Low
C5187,LEGAL_ENTITY,Tamarind Advisors SA,EU,Education,2026-03-18,2026-03-21,Low
C5188,INDIVIDUAL,Maya Almeida,UK,Import/Export,2026-04-02,2026-03-12,Medium
C5189,INDIVIDUAL,Mia Almeida,US,Food Processing,2026-04-09,2026-03-18,Low
C5190,INDIVIDUAL,Naomi Almeida,US,Hospitality,2026-03-13,2026-04-07,Low
C5191,LEGAL_ENTITY,Trinity Advisors LLC,US,Real Estate,2026-03-31,2026-03-17,Low
C5192,LEGAL_ENTITY,Valiant Advisors LLP,UK,Retail,2026-03-24,2026-04-04,High
C5193,INDIVIDUAL,Nathan Almeida,UK,Food Processing,2026-03-18,2026-04-07,Low
C5194,INDIVIDUAL,Nina Almeida,US,Construction,2026-03-22,2026-04-04,Low
C5195,LEGAL_ENTITY,Westhaven Advisors LLP,UK,Telecom,2026-03-31,2026-03-20,Medium
C5196,LEGAL_ENTITY,Windward Advisors Inc,US,Media,2026-03-24,2026-03-13,High
C5197,LEGAL_ENTITY,Yarrow Advisors Corp,US,Healthcare,2026-03-25,2026-03-23,Medium
C5198,INDIVIDUAL,Noah Almeida,US,Media,2026-03-31,2026-03-10,Medium
C5199,LEGAL_ENTITY,Zenith Advisors Inc,US,FinTech,2026-04-03,2026-03-11,Low
C5200,LEGAL_ENTITY,Larkspur Advisors LLP,UK,Energy Trading,2026-03-21,2026-03-28,Low
C5201,INDIVIDUAL,Oliver Almeida,EU,Pharmaceuticals,2026-03-21,2026-03-28,Low
C5202,INDIVIDUAL,Olivia Almeida,Offshore,Media,2026-03-15,2026-04-01,Low
C5203,LEGAL_ENTITY,Meridian Advisors LLP,UK,Manufacturing,2026-04-01,2026-03-10,Low
C5204,INDIVIDUAL,Oscar Almeida,EU,Energy Trading,2026-03-24,2026-03-12,Low
C5205,LEGAL_ENTITY,Northgate Advisors LLC,US,Luxury Goods,2026-03-26,2026-03-22,High
C5206,LEGAL_ENTITY,Crescent Advisors LLC,US,Consulting,2026-03-20,2026-03-27,Low
C5207,LEGAL_ENTITY,Elmwood Advisors Inc,US,Retail,2026-03-24,2026-03-21,Low
C5208,LEGAL_ENTITY,Foxhall Advisors LLP,UK,Insurance Brokerage,2026-03-25,2026-03-31,Low
C5209,LEGAL_ENTITY,Greenline Advisors Ltd,UK,Real Estate,2026-03-24,2026-04-02,Low
C5210,INDIVIDUAL,Priya Almeida,Offshore,Hospitality,2026-03-19,2026-04-02,Low
C5211,INDIVIDUAL,Quinn Almeida,UK,Telecom,2026-03-20,2026-03-31,Low
C5212,LEGAL_ENTITY,Helix Advisors LLC,US,Import/Export,2026-04-03,2026-03-24,Medium
C5213,INDIVIDUAL,Rafael Almeida,Offshore,Telecom,2026-03-24,2026-03-23,Medium
C5214,LEGAL_ENTITY,Inverness Advisors Corp,US,Software,2026-04-09,2026-03-14,High
C5215,INDIVIDUAL,Rachel Almeida,US,Energy Trading,2026-03-18,2026-03-18,Low
C5216,LEGAL_ENTITY,Jasper Advisors SA,EU,Manufacturing,2026-04-01,2026-04-02,Low
C5217,INDIVIDUAL,Ruby Almeida,UK,Software,2026-04-04,2026-03-19,Low
C5218,INDIVIDUAL,Sofia Almeida,Offshore,Professional Services,2026-03-27,2026-04-02,Low
C5219,INDIVIDUAL,Stella Almeida,Offshore,Agribusiness,2026-04-01,2026-04-04,Low
C5220,LEGAL_ENTITY,Kingsley Advisors LLP,UK,Food Processing,2026-04-03,2026-03-25,High
C5221,LEGAL_ENTITY,Linden Advisors LLC,US,Software,2026-04-02,2026-04-04,Low
C5222,INDIVIDUAL,Thomas Almeida,EU,Construction,2026-04-02,2026-03-25,High
C5223,LEGAL_ENTITY,Monarch Advisors LLC,US,Professional Services,2026-03-27,2026-03-23,Low
C5224,INDIVIDUAL,Valeria Almeida,Offshore,Real Estate,2026-03-24,2026-03-19,Low
C5225,LEGAL_ENTITY,Novaline Advisors GmbH,EU,Telecom,2026-03-15,2026-03-26,Low
C5226,INDIVIDUAL,Victor Almeida,US,Energy,2026-03-20,2026-03-12,Low
C5227,LEGAL_ENTITY,Orion Advisors BV,EU,Education,2026-03-24,2026-03-22,Low
C5228,INDIVIDUAL,Zoe Almeida,Offshore,Consulting,2026-04-01,2026-03-31,Low
C5229,LEGAL_ENTITY,Apex Holdings GmbH,EU,Technology,2026-03-18,2026-03-11,Low
C5230,INDIVIDUAL,Aaron Bennett,EU,Logistics,2026-03-12,2026-03-31,Medium
C5231,LEGAL_ENTITY,Aster Holdings Ltd,UK,Healthcare,2026-03-16,2026-03-30,Low
C5232,LEGAL_ENTITY,Bluecrest Holdings LLP,UK,Pharmaceuticals,2026-03-27,2026-03-16,Low
C5233,LEGAL_ENTITY,Bridgewater Holdings BV,EU,Mining Services,2026-03-21,2026-03-24,Low
C5234,INDIVIDUAL,Alice Bennett,EU,Asset Management,2026-04-06,2026-03-19,Medium
C5235,INDIVIDUAL,Amelia Bennett,Offshore,Import/Export,2026-03-22,2026-03-29,Medium
C5236,INDIVIDUAL,Andre Bennett,Offshore,Wholesale Trade,2026-03-17,2026-04-01,Medium
C5237,INDIVIDUAL,Angela Bennett,EU,FinTech,2026-03-25,2026-04-03,Low
C5238,LEGAL_ENTITY,Cedar Holdings BV,EU,Consulting,2026-04-01,2026-03-31,Low
C5239,INDIVIDUAL,Anita Bennett,UK,Energy,2026-04-01,2026-03-23,Medium
C5240,INDIVIDUAL,Arthur Bennett,UK,Hospitality,2026-03-14,2026-04-04,Low
C5241,INDIVIDUAL,Bianca Bennett,US,Energy,2026-03-17,2026-03-28,Low
C5242,INDIVIDUAL,Caleb Bennett,Offshore,Media,2026-03-30,2026-04-04,High
C5243,INDIVIDUAL,Camila Bennett,Offshore,Construction,2026-04-08,2026-03-13,Low
C5244,INDIVIDUAL,Carla Bennett,UK,Pharmaceuticals,2026-03-27,2026-03-14,Low
C5245,INDIVIDUAL,Carmen Bennett,Offshore,Technology,2026-04-09,2026-03-16,Medium
C5246,INDIVIDUAL,Charlotte Bennett,Offshore,Energy,2026-03-14,2026-03-26,Low
C5247,INDIVIDUAL,Claire Bennett,EU,Private Investment,2026-03-24,2026-03-30,High
C5248,INDIVIDUAL,Daniel Bennett,UK,Hospitality,2026-03-16,2026-03-15,Low
C5249,INDIVIDUAL,Daria Bennett,Offshore,Private Investment,2026-03-27,2026-04-05,Low
C5250,INDIVIDUAL,Diego Bennett,US,Real Estate,2026-03-16,2026-03-26,Medium
C5251,INDIVIDUAL,Dylan Bennett,Offshore,Pharmaceuticals,2026-03-24,2026-03-17,Low
C5252,INDIVIDUAL,Elena Bennett,UK,Food Processing,2026-04-05,2026-03-20,Low
C5253,INDIVIDUAL,Elijah Bennett,US,Healthcare,2026-04-06,2026-03-25,Medium
C5254,INDIVIDUAL,Emily Bennett,US,Retail,2026-03-12,2026-03-27,Low
C5255,INDIVIDUAL,Emma Bennett,Offshore,Energy Trading,2026-04-09,2026-04-05,Low
C5256,INDIVIDUAL,Eva Bennett,EU,Education,2026-03-26,2026-03-16,Low
C5257,INDIVIDUAL,Felix Bennett,UK,Hospitality,2026-04-01,2026-04-05,Low
C5258,INDIVIDUAL,Gabriel Bennett,UK,Professional Services,2026-03-24,2026-03-12,Low
C5259,INDIVIDUAL,Grace Bennett,Offshore,Wholesale Trade,2026-03-20,2026-03-16,Low
C5260,LEGAL_ENTITY,Clearpath Holdings BV,EU,Food Processing,2026-03-31,2026-03-15,Low
C5261,LEGAL_ENTITY,Crown Holdings SA,EU,Asset Management,2026-04-09,2026-03-15,Low
C5262,INDIVIDUAL,Hannah Bennett,Offshore,Consulting,2026-03-11,2026-04-02,Low
C5263,INDIVIDUAL,Henry Bennett,US,Technology,2026-03-26,2026-03-17,High
C5264,LEGAL_ENTITY,Evergreen Holdings Inc,US,Telecom,2026-03-17,2026-03-10,Low
C5265,LEGAL_ENTITY,Falcon Holdings BV,EU,Professional Services,2026-03-25,2026-03-14,Medium
C5266,INDIVIDUAL,Hugo Bennett,US,Software,2026-03-23,2026-04-08,High
C5267,INDIVIDUAL,Iris Bennett,EU,Consulting,2026-03-19,2026-04-04,Low
C5268,LEGAL_ENTITY,Fortress Holdings Ltd,UK,Manufacturing,2026-03-31,2026-04-01,Low
C5269,INDIVIDUAL,Isaac Bennett,Offshore,Healthcare,2026-03-12,2026-03-13,Low
C5270,INDIVIDUAL,Jade Bennett,Offshore,Pharmaceuticals,2026-04-01,2026-04-05,Low
C5271,INDIVIDUAL,James Bennett,EU,Education,2026-04-01,2026-04-09,Low
C5272,LEGAL_ENTITY,Harbor Holdings LLP,UK,Asset Management,2026-03-24,2026-03-28,Medium
C5273,INDIVIDUAL,Jasper Bennett,US,Professional Services,2026-03-21,2026-03-13,Low
C5274,LEGAL_ENTITY,Highland Holdings GmbH,EU,Professional Services,2026-03-22,2026-04-08,Low
C5275,LEGAL_ENTITY,Ironwood Holdings Corp,US,Construction,2026-03-22,2026-03-21,Low
C5276,LEGAL_ENTITY,Keystone Holdings Inc,US,Telecom,2026-03-10,2026-03-14,Low
C5277,LEGAL_ENTITY,Lighthouse Holdings SA,EU,Insurance Brokerage,2026-03-29,2026-03-27,Low
C5278,LEGAL_ENTITY,Maple Holdings GmbH,EU,Shipping,2026-03-17,2026-04-05,Medium
C5279,INDIVIDUAL,Julia Bennett,UK,Import/Export,2026-03-30,2026-03-22,Low
C5280,LEGAL_ENTITY,Northbridge Holdings Ltd,UK,Pharmaceuticals,2026-04-06,2026-03-28,Low
C5281,INDIVIDUAL,Julian Bennett,Offshore,Healthcare Services,2026-04-05,2026-03-25,Medium
C5282,LEGAL_ENTITY,Oakridge Holdings Corp,US,Real Estate,2026-04-04,2026-03-29,Medium
C5283,INDIVIDUAL,Kara Bennett,EU,Professional Services,2026-03-23,2026-03-26,Low
C5284,LEGAL_ENTITY,Pioneer Holdings LLP,UK,Wholesale Trade,2026-03-11,2026-03-31,Medium
C5285,INDIVIDUAL,Kevin Bennett,UK,Manufacturing,2026-03-21,2026-04-07,Low
C5286,INDIVIDUAL,Lena Bennett,UK,Import/Export,2026-04-02,2026-04-09,Low
C5287,INDIVIDUAL,Leon Bennett,Offshore,Construction,2026-04-02,2026-04-09,Low
C5288,INDIVIDUAL,Liam Bennett,EU,Import/Export,2026-03-10,2026-03-11,Low
C5289,INDIVIDUAL,Lila Bennett,UK,Media,2026-03-28,2026-03-25,Low
C5290,INDIVIDUAL,Lucas Bennett,UK,Asset Management,2026-03-15,2026-04-02,Low
C5291,INDIVIDUAL,Mason Bennett,UK,Consulting,2026-04-07,2026-03-12,High
C5292,LEGAL_ENTITY,PrimeArc Holdings Inc,US,Wholesale Trade,2026-03-25,2026-03-27,Low
C5293,INDIVIDUAL,Maya Bennett,EU,Real Estate,2026-03-18,2026-03-29,Low
C5294,LEGAL_ENTITY,Quarry Holdings GmbH,EU,Retail,2026-04-07,2026-03-28,Low
C5295,INDIVIDUAL,Mia Bennett,US,Healthcare Services,2026-03-28,2026-03-23,Low
C5296,LEGAL_ENTITY,Redwood Holdings GmbH,EU,Technology,2026-04-01,2026-03-18,Low
C5297,INDIVIDUAL,Naomi Bennett,EU,Wholesale Trade,2026-03-28,2026-04-09,Low
C5298,INDIVIDUAL,Nathan Bennett,US,Healthcare Services,2026-03-31,2026-03-10,Low
C5299,INDIVIDUAL,Nina Bennett,US,Mining Services,2026-04-06,2026-04-02,Medium
C5300,LEGAL_ENTITY,Riverstone Holdings LLC,US,Software,2026-03-12,2026-03-21,Low
C5301,INDIVIDUAL,Noah Bennett,EU,Telecom,2026-03-19,2026-03-14,Medium
C5302,LEGAL_ENTITY,Rosemont Holdings Corp,US,Energy Trading,2026-03-17,2026-04-01,High
C5303,INDIVIDUAL,Oliver Bennett,EU,Insurance Brokerage,2026-03-23,2026-04-08,Low
C5304,LEGAL_ENTITY,Sable Holdings BV,EU,Insurance Brokerage,2026-03-31,2026-03-14,Low
C5305,LEGAL_ENTITY,Silvergate Holdings Ltd,UK,Hospitality,2026-03-14,2026-04-07,Low
C5306,LEGAL_ENTITY,Stonebridge Holdings LLC,US,Agribusiness,2026-04-09,2026-03-11,High
C5307,INDIVIDUAL,Olivia Bennett,UK,Asset Management,2026-03-21,2026-04-04,Low
C5308,INDIVIDUAL,Oscar Bennett,US,Energy Trading,2026-03-24,2026-03-27,High
C5309,INDIVIDUAL,Priya Bennett,US,Private Investment,2026-04-07,2026-03-11,Low
C5310,INDIVIDUAL,Quinn Bennett,US,Telecom,2026-03-22,2026-03-13,Low
C5311,INDIVIDUAL,Rafael Bennett,Offshore,Software,2026-03-21,2026-03-28,Medium
C5312,INDIVIDUAL,Rachel Bennett,US,Hospitality,2026-03-19,2026-03-21,Low
C5313,INDIVIDUAL,Ruby Bennett,UK,Real Estate,2026-03-18,2026-04-03,High
C5314,INDIVIDUAL,Sofia Bennett,UK,Construction,2026-04-05,2026-03-27,Low
C5315,INDIVIDUAL,Stella Bennett,EU,Pharmaceuticals,2026-04-08,2026-03-11,Low
C5316,INDIVIDUAL,Thomas Bennett,UK,Logistics,2026-03-27,2026-03-12,Low
C5317,LEGAL_ENTITY,Summit Holdings GmbH,EU,FinTech,2026-03-28,2026-04-05,High
C5318,INDIVIDUAL,Valeria Bennett,EU,Manufacturing,2026-03-18,2026-03-10,Low
C5319,LEGAL_ENTITY,Tamarind Holdings LLP,UK,Insurance Brokerage,2026-04-06,2026-03-27,Medium
C5320,LEGAL_ENTITY,Trinity Holdings Ltd,UK,Wholesale Trade,2026-03-26,2026-04-06,Medium
C5321,LEGAL_ENTITY,Valiant Holdings LLC,US,Professional Services,2026-03-15,2026-04-05,Medium
C5322,INDIVIDUAL,Victor Bennett,UK,Energy Trading,2026-04-03,2026-03-18,Low
C5323,LEGAL_ENTITY,Westhaven Holdings SA,EU,Software,2026-03-27,2026-03-13,Low
C5324,INDIVIDUAL,Zoe Bennett,US,Real Estate,2026-03-22,2026-04-04,Low
C5325,INDIVIDUAL,Aaron Black,UK,Telecom,2026-03-20,2026-03-20,Low
C5326,LEGAL_ENTITY,Windward Holdings Ltd,UK,Insurance Brokerage,2026-03-15,2026-03-16,Low
C5327,INDIVIDUAL,Alice Black,Offshore,FinTech,2026-03-30,2026-03-22,Medium
C5328,INDIVIDUAL,Amelia Black,Offshore,Retail,2026-03-15,2026-03-23,Low
C5329,INDIVIDUAL,Andre Black,Offshore,Healthcare Services,2026-03-26,2026-04-06,Low
C5330,INDIVIDUAL,Angela Black,US,Real Estate,2026-04-09,2026-04-02,Low
C5331,LEGAL_ENTITY,Yarrow Holdings LLP,UK,Media,2026-04-09,2026-03-20,Low
C5332,INDIVIDUAL,Anita Black,EU,Retail,2026-04-09,2026-03-21,Low
C5333,INDIVIDUAL,Arthur Black,UK,Food Processing,2026-03-18,2026-04-01,High
C5334,LEGAL_ENTITY,Zenith Holdings SA,EU,Food Processing,2026-03-28,2026-03-23,Low
C5335,INDIVIDUAL,Bianca Black,UK,Professional Services,2026-03-24,2026-03-15,Low
C5336,INDIVIDUAL,Caleb Black,US,Energy Trading,2026-03-12,2026-03-13,Low
C5337,INDIVIDUAL,Camila Black,UK,Logistics,2026-03-25,2026-03-17,Low
C5338,INDIVIDUAL,Carla Black,EU,Healthcare,2026-03-15,2026-03-14,Low
C5339,INDIVIDUAL,Carmen Black,US,FinTech,2026-03-25,2026-04-09,Low
C5340,LEGAL_ENTITY,Larkspur Holdings Ltd,UK,Energy Trading,2026-04-08,2026-03-11,Low
C5341,LEGAL_ENTITY,Meridian Holdings LLP,UK,Telecom,2026-03-13,2026-03-15,Medium
C5342,INDIVIDUAL,Charlotte Black,EU,Healthcare Services,2026-03-13,2026-04-06,Low
C5343,INDIVIDUAL,Claire Black,US,Technology,2026-03-25,2026-03-25,Low
C5344,INDIVIDUAL,Daniel Black,US,Private Investment,2026-03-28,2026-03-27,Low
C5345,INDIVIDUAL,Daria Black,UK,Food Processing,2026-03-28,2026-04-08,Low
C5346,LEGAL_ENTITY,Northgate Holdings GmbH,EU,Agribusiness,2026-03-15,2026-04-02,High
C5347,INDIVIDUAL,Diego Black,EU,Healthcare Services,2026-04-07,2026-03-29,Medium
C5348,INDIVIDUAL,Dylan Black,EU,Logistics,2026-04-02,2026-03-24,Low
C5349,INDIVIDUAL,Elena Black,Offshore,Wholesale Trade,2026-04-01,2026-03-31,Low
C5350,INDIVIDUAL,Elijah Black,UK,Manufacturing,2026-03-25,2026-03-30,Low
C5351,INDIVIDUAL,Emily Black,UK,Education,2026-03-15,2026-03-19,Medium
C5352,INDIVIDUAL,Emma Black,EU,Media,2026-04-01,2026-03-17,Low
C5353,INDIVIDUAL,Eva Black,EU,Consulting,2026-03-18,2026-04-09,Medium
C5354,INDIVIDUAL,Felix Black,US,Mining Services,2026-03-15,2026-03-15,High
C5355,INDIVIDUAL,Gabriel Black,UK,Insurance Brokerage,2026-03-13,2026-04-05,Low
C5356,INDIVIDUAL,Grace Black,Offshore,Shipping,2026-04-02,2026-03-20,Medium
C5357,INDIVIDUAL,Hannah Black,US,Retail,2026-04-08,2026-03-28,Low
C5358,INDIVIDUAL,Henry Black,UK,Healthcare Services,2026-03-13,2026-03-26,Low
C5359,INDIVIDUAL,Hugo Black,UK,Insurance Brokerage,2026-03-19,2026-03-31,Low
C5360,LEGAL_ENTITY,Crescent Holdings Ltd,UK,Asset Management,2026-03-21,2026-03-25,Medium
C5361,LEGAL_ENTITY,Elmwood Holdings Ltd,UK,Retail,2026-04-06,2026-03-11,Low
C5362,INDIVIDUAL,Iris Black,EU,Wholesale Trade,2026-03-29,2026-04-06,Low
C5363,LEGAL_ENTITY,Foxhall Holdings LLP,UK,Software,2026-03-10,2026-03-21,Medium
C5364,INDIVIDUAL,Isaac Black,Offshore,Luxury Goods,2026-04-05,2026-04-03,Low
C5365,LEGAL_ENTITY,Greenline Holdings Corp,US,Agribusiness,2026-04-01,2026-03-16,Low
C5366,LEGAL_ENTITY,Helix Holdings LLC,US,Media,2026-03-11,2026-03-14,Medium
C5367,LEGAL_ENTITY,Inverness Holdings Inc,US,Shipping,2026-03-14,2026-03-10,Low
C5368,INDIVIDUAL,Jade Black,EU,Retail,2026-03-13,2026-03-11,Low
C5369,INDIVIDUAL,James Black,US,Energy,2026-04-01,2026-03-15,Low
C5370,LEGAL_ENTITY,Jasper Holdings SA,EU,Manufacturing,2026-03-19,2026-03-21,Low
C5371,LEGAL_ENTITY,Kingsley Holdings Ltd,UK,Hospitality,2026-03-26,2026-03-24,Low
C5372,LEGAL_ENTITY,Linden Holdings LLC,US,Hospitality,2026-03-21,2026-03-31,High
C5373,INDIVIDUAL,Jasper Black,Offshore,Pharmaceuticals,2026-03-16,2026-04-09,Low
C5374,LEGAL_ENTITY,Monarch Holdings BV,EU,Healthcare,2026-03-10,2026-03-24,Low
C5375,INDIVIDUAL,Julia Black,UK,Technology,2026-03-30,2026-03-12,Low
C5376,INDIVIDUAL,Julian Black,US,Media,2026-03-15,2026-04-01,High
C5377,INDIVIDUAL,Kara Black,UK,Luxury Goods,2026-04-02,2026-03-17,Low
C5378,LEGAL_ENTITY,Novaline Holdings Ltd,UK,Energy Trading,2026-03-27,2026-03-16,Low
C5379,INDIVIDUAL,Kevin Black,EU,Technology,2026-04-03,2026-03-24,Low
C5380,INDIVIDUAL,Lena Black,Offshore,Private Investment,2026-03-14,2026-03-26,Low
C5381,INDIVIDUAL,Leon Black,Offshore,Wholesale Trade,2026-04-05,2026-04-06,Low
C5382,INDIVIDUAL,Liam Black,US,Media,2026-03-22,2026-03-13,Low
C5383,INDIVIDUAL,Lila Black,EU,Consulting,2026-03-16,2026-03-15,Low
C5384,LEGAL_ENTITY,Orion Holdings SA,EU,Luxury Goods,2026-04-03,2026-03-24,Low
C5385,LEGAL_ENTITY,Apex Partners SA,EU,Media,2026-03-22,2026-03-19,Low
C5386,LEGAL_ENTITY,Aster Partners Corp,US,Shipping,2026-04-05,2026-04-07,Low
C5387,LEGAL_ENTITY,Bluecrest Partners LLP,UK,Healthcare Services,2026-03-15,2026-03-19,Low
C5388,LEGAL_ENTITY,Bridgewater Partners Corp,US,Technology,2026-03-28,2026-03-30,Low
C5389,INDIVIDUAL,Lucas Black,Offshore,Luxury Goods,2026-04-07,2026-04-06,Low
C5390,INDIVIDUAL,Mason Black,US,Retail,2026-03-31,2026-03-25,Low
C5391,INDIVIDUAL,Maya Black,Offshore,Professional Services,2026-04-06,2026-04-05,Medium
C5392,LEGAL_ENTITY,Cedar Partners Inc,US,Wholesale Trade,2026-03-31,2026-04-08,Low
C5393,INDIVIDUAL,Mia Black,Offshore,Private Investment,2026-04-01,2026-03-20,Medium
C5394,INDIVIDUAL,Naomi Black,UK,Agribusiness,2026-03-29,2026-03-10,Medium
C5395,INDIVIDUAL,Nathan Black,US,Manufacturing,2026-04-09,2026-03-18,Low
C5396,INDIVIDUAL,Nina Black,Offshore,Healthcare,2026-03-30,2026-03-27,Medium
C5397,LEGAL_ENTITY,Clearpath Partners GmbH,EU,Agribusiness,2026-03-21,2026-03-14,Medium
C5398,LEGAL_ENTITY,Crown Partners Ltd,UK,Professional Services,2026-03-15,2026-03-28,Medium
C5399,INDIVIDUAL,Noah Black,Offshore,Media,2026-03-11,2026-04-03,Medium
C5400,LEGAL_ENTITY,Evergreen Partners GmbH,EU,Shipping,2026-04-06,2026-04-06,Low
C5401,LEGAL_ENTITY,Falcon Partners Inc,US,Agribusiness,2026-03-16,,Low
C5402,INDIVIDUAL,Oliver Black,Offshore,FinTech,2026-03-12,,Low
C5403,LEGAL_ENTITY,Fortress Partners SA,EU,Agribusiness,2026-04-04,,Low
C5404,INDIVIDUAL,Olivia Black,Offshore,Telecom,2026-03-17,,High
C5405,LEGAL_ENTITY,Harbor Partners Ltd,Offshore,Real Estate,2026-04-04,,High
C5406,LEGAL_ENTITY,Highland Partners BV,EU,FinTech,2026-04-01,,Low
C5407,INDIVIDUAL,Oscar Black,Offshore,Healthcare,2026-03-23,,Low
C5408,INDIVIDUAL,Priya Black,UK,Asset Management,2026-03-24,,High
C5409,INDIVIDUAL,Quinn Black,Offshore,Insurance Brokerage,2026-03-22,,Low
C5410,INDIVIDUAL,Rafael Black,Offshore,Construction,2026-03-14,,Low
C5411,INDIVIDUAL,Rachel Black,EU,Logistics,2026-03-26,,Medium
C5412,INDIVIDUAL,Ruby Black,UK,Telecom,2026-04-05,,
C5413,LEGAL_ENTITY,Ironwood Partners LLC,US,Consulting,2026-03-13,,
C5414,INDIVIDUAL,Sofia Black,UK,Software,2026-03-30,,
C5415,INDIVIDUAL,Stella Black,Offshore,Real Estate,2026-04-02,,
C5416,INDIVIDUAL,Thomas Black,Offshore,Consulting,2026-03-17,,
C5417,LEGAL_ENTITY,Keystone Partners Corp,US,Asset Management,2026-03-14,,
C5418,INDIVIDUAL,Valeria Black,Offshore,Pharmaceuticals,2026-03-20,,
C5419,LEGAL_ENTITY,Lighthouse Partners BV,EU,Software,2026-03-14,,
C5420,LEGAL_ENTITY,Maple Partners Ltd,UK,Retail,2026-04-03,,
C5421,INDIVIDUAL,Victor Black,EU,Professional Services,2026-04-08,,
C5422,LEGAL_ENTITY,Northbridge Partners LLC,,Telecom,2026-03-28,,Medium
C5423,LEGAL_ENTITY,Oakridge Partners Ltd,,Software,2026-03-15,,Low
C5424,LEGAL_ENTITY,Pioneer Partners Ltd,,Energy,2026-04-04,,Low
C5425,LEGAL_ENTITY,PrimeArc Partners Holdings Ltd,,Food Processing,2026-03-10,,High
C5426,INDIVIDUAL,Zoe Black,,Retail,2026-04-04,,Medium
C5427,LEGAL_ENTITY,Quarry Partners LLC,,Mining Services,2026-03-16,,Low
C5428,LEGAL_ENTITY,Redwood Partners SA,,Shipping,2026-03-23,,Low
C5429,INDIVIDUAL,Aaron Brooks,EU,Consulting,,,Medium
C5430,INDIVIDUAL,Alice Brooks,EU,Luxury Goods,,,Low
C5431,INDIVIDUAL,Amelia Brooks,Offshore,Agribusiness,,,Low
C5432,LEGAL_ENTITY,Riverstone Partners Inc,US,Healthcare Services,2026-03-30,,Low
C5433,LEGAL_ENTITY,Rosemont Partners Ltd,UK,Healthcare,2026-04-07,,Low
C5434,INDIVIDUAL,Andre Brooks,UK,Agribusiness,2026-04-05,,Low
C5435,INDIVIDUAL,Angela Brooks,EU,Software,2026-03-27,,High
C5436,INDIVIDUAL,Anita Brooks,Offshore,Shipping,2026-04-07,,Low
C5437,INDIVIDUAL,Arthur Brooks,UK,Insurance Brokerage,2026-04-07,,Low
C5438,LEGAL_ENTITY,Sable Partners Ltd,Offshore,Technology,2026-03-27,,Low
C5439,LEGAL_ENTITY,Silvergate Partners GmbH,EU,Construction,2026-03-14,,Low
C5440,INDIVIDUAL,Bianca Brooks,US,Construction,2026-04-05,,Low
C5441,LEGAL_ENTITY,Stonebridge Partners Inc,US,Energy,2026-04-05,,Medium
C5442,INDIVIDUAL,Caleb Brooks,EU,Construction,2026-04-04,,Low
C5443,INDIVIDUAL,Camila Brooks,UK,Pharmaceuticals,2026-03-21,,Low
C5444,INDIVIDUAL,Carla Brooks,EU,Healthcare Services,2026-03-24,,Low
C5445,LEGAL_ENTITY,Summit Partners Inc,US,Shipping,2026-03-21,,Low
C5446,LEGAL_ENTITY,Tamarind Partners SA,EU,Energy Trading,2026-04-06,,Low
